run_id,function,method,n,p,q,rep,seed_data,seed_model,status,error,train_time_sec,pred_time_sec,rmse,coverage_95,interval_len_95,dss_diag,dss_full
run_4073180655,borehole,MOOGP,25,4,4,1,1258130976,627793098,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,216.12805370800197,0.05785850004758686,32.11352983266357,0.705,50.657196890361995,34.1506117489034,
run_4073180655,borehole,LCGP,25,4,4,1,1258130976,227273594,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30.387027999968268,0.4146743749734014,97.16226229447612,0.92,285.33000782941093,36.02530173202771,
run_4073180655,borehole,OILMM,25,4,4,1,1258130976,3622101658,ok,,19.105706374975853,0.12229666695930064,78.68433684165397,0.925,185.0707683573937,33.54989370395886,
run_4073180655,borehole,MOOGP,25,4,4,2,960094740,2284990363,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,226.16281983291265,0.06963079096749425,59.522225414171665,0.718,83.74135736728532,40.665020262567225,
run_4073180655,borehole,LCGP,25,4,4,2,960094740,1792325997,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.777047874988057,0.16447020892519504,101.68859260218458,0.948,377.92684985639386,36.64888794097116,
run_4073180655,borehole,OILMM,25,4,4,2,960094740,1977843844,ok,,6.365515874931589,0.058133042068220675,59.84959835533728,0.952,206.22170947071183,31.619253480366694,
run_4073180655,borehole,MOOGP,25,4,4,3,3078579511,2203249221,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,394.7839381250087,0.13883433304727077,28.224868196825206,0.689,43.44464503188562,33.46955559777713,
run_4073180655,borehole,LCGP,25,4,4,3,3078579511,493197299,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.325872958055697,0.16753587499260902,82.50801994545785,0.941,258.4301234644003,33.79456358785873,
run_4073180655,borehole,OILMM,25,4,4,3,3078579511,594171137,ok,,9.700513166026212,0.061721667065285146,44.042532679505285,0.949,139.26255111731078,28.438911717486416,
run_4073180655,borehole,MOOGP,25,4,4,4,3263331166,3891378175,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,387.4125443750527,0.16448787495028228,47.86759975661033,0.667,56.34758602103623,36.238089947307806,
run_4073180655,borehole,LCGP,25,4,4,4,3263331166,2177711413,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.835042666993104,0.16594945907127112,98.86362158671746,0.931,292.785226031197,33.36358811185237,
run_4073180655,borehole,OILMM,25,4,4,4,3263331166,1820509434,ok,,5.180605125031434,0.03718595893587917,71.7801628160424,0.893,128.73903420464902,29.95085850019047,
run_4073180655,borehole,MOOGP,25,4,4,5,506176869,585014871,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,4.421531542087905,0.007587541011162102,82.69665948409461,0.658,98.32299712362415,37.264077141056795,
run_4073180655,borehole,LCGP,25,4,4,5,506176869,3139583198,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,4.704589959001169,0.14004991599358618,202.9841419412785,0.933,603.4704218926106,37.97348802513821,
run_4073180655,borehole,OILMM,25,4,4,5,506176869,933297554,ok,,6.095114958938211,0.037532416987232864,121.12749689881568,0.929,342.9413283405939,34.0934859394708,
run_4073180655,borehole,MOOGP,50,4,4,1,2825616679,2475516819,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,4.588995500002056,0.012604292016476393,37.24852484512318,0.904,77.26258300315682,23.951920215786792,
run_4073180655,borehole,LCGP,50,4,4,1,2825616679,3354602629,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.249453374999575,0.14804516592994332,118.21070261519475,0.941,320.1260921828588,33.13717089998844,
run_4073180655,borehole,OILMM,50,4,4,1,2825616679,3235105269,ok,,6.802665958064608,0.03835229203104973,73.81926139801907,0.883,121.99481675038652,30.92802875140217,
run_4073180655,borehole,MOOGP,50,4,4,2,1726237712,793890555,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,3.914140540990047,0.010800166986882687,30.08874751191328,0.841,69.85058135447542,26.281432804318506,
run_4073180655,borehole,LCGP,50,4,4,2,1726237712,719602718,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.918020708952099,0.1472590829944238,92.88951053439504,0.952,315.22823076411413,33.755708078906395,
run_4073180655,borehole,OILMM,50,4,4,2,1726237712,2345524693,ok,,7.441301458980888,0.03641787497326732,56.15955835022507,0.921,151.9120477114461,29.563521914604834,
run_4073180655,borehole,MOOGP,50,4,4,3,2182289411,4052938463,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,4.6594887500396,0.013529125018976629,33.853789897452785,0.887,75.11742524654176,25.57303226299961,
run_4073180655,borehole,LCGP,50,4,4,3,2182289411,623871443,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.607400457956828,0.14709420793224126,94.65882972676859,0.94,279.102823431354,34.07395388150306,
run_4073180655,borehole,OILMM,50,4,4,3,2182289411,166094925,ok,,5.8993787500076,0.037154249963350594,55.27284094089734,0.949,169.00467433894607,29.73381267875121,
run_4073180655,borehole,MOOGP,50,4,4,4,2208544777,440473994,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,4.805323834065348,0.011433040956035256,52.49051361405738,0.898,123.08955944884976,28.921173673976202,
run_4073180655,borehole,LCGP,50,4,4,4,2208544777,1351879907,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.318116915994324,0.13938537507783622,137.8129179111895,0.962,514.1917647882733,36.97040096651814,
run_4073180655,borehole,OILMM,50,4,4,4,2208544777,56671872,ok,,5.070644833962433,0.0361266250256449,106.51001712625754,0.866,207.145440671764,34.246685806184445,
run_4073180655,borehole,MOOGP,50,4,4,5,3112798815,1679398569,opt_failed,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,3.908041457994841,0.014058458036743104,57.34352944024154,0.863,100.83165520417832,27.996455221795436,
run_4073180655,borehole,LCGP,50,4,4,5,3112798815,2298396714,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.217670666053891,0.1412776670185849,137.80380545589844,0.948,434.3408089450511,35.58365323749603,
run_4073180655,borehole,OILMM,50,4,4,5,3112798815,2110874825,ok,,5.7564699170179665,0.03614341700449586,100.40722361363295,0.841,160.3635205179769,34.71490568726289,
