run_id,function,method,n,p,q,rep,seed_data,seed_model,status,error,train_time_sec,pred_time_sec,rmse,coverage_95,interval_len_95,dss_diag,dss_full
run_1647864733,borehole,MOOGP,50,4,4,2,1726237712,793890555,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.6713898750022054,0.012843332951888442,77.70905849476918,0.954,201.08145669393073,29.60682905310913,
run_1647864733,borehole,MOGP,50,4,4,2,1726237712,2272535669,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.3738875419367105,0.007333167013712227,75.77164625855596,0.962,201.63867023629027,29.647642407947963,
run_1647864733,borehole,LCGP,50,4,4,2,1726237712,719602718,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.166718499967828,0.14302754192613065,92.88951053439504,0.952,315.22823076411413,33.755708078906395,
run_1647864733,borehole,OILMM,50,4,4,2,1726237712,2345524693,ok,,4.469345582998358,0.03746999998111278,55.27989490573978,0.925,152.5244936109461,29.410964993847067,
run_1647864733,borehole,MOOGP,50,4,4,3,2182289411,4052938463,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5263383750570938,0.009618874988518655,104.75230372752004,0.944,190.82912229229208,29.3422824661067,
run_1647864733,borehole,MOGP,50,4,4,3,2182289411,1561514146,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.27183541597332805,0.010165750049054623,104.94764071290797,0.948,191.9576066286661,29.388943989810684,
run_1647864733,borehole,LCGP,50,4,4,3,2182289411,623871443,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.201182457967661,0.14791720896027982,94.65882972676859,0.94,279.102823431354,34.07395388150306,
run_1647864733,borehole,OILMM,50,4,4,3,2182289411,166094925,ok,,3.40787866699975,0.039411084027960896,74.37022957036082,0.94,188.76726345168498,30.991714766466394,
run_1647864733,borehole,MOOGP,50,4,4,4,2208544777,440473994,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.0949332079617307,0.015599541016854346,141.45105113647423,0.961,336.4003744683204,32.35643863213302,
run_1647864733,borehole,MOGP,50,4,4,4,2208544777,1888851221,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.25832966691814363,0.00929570896551013,112.20493228330825,0.973,336.4050284597039,33.55797321958497,
run_1647864733,borehole,LCGP,50,4,4,4,2208544777,1351879907,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.325326666003093,0.14292712497990578,137.8129179111895,0.962,514.1917647882733,36.97040096651814,
run_1647864733,borehole,OILMM,50,4,4,4,2208544777,56671872,ok,,7.137977292062715,0.03768841689452529,110.73856840967653,0.828,189.90829115639605,35.45385713962807,
run_1647864733,borehole,MOOGP,50,4,4,5,3112798815,1679398569,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4842600839911029,0.011159750050865114,143.87906374608576,0.942,265.2579173182355,31.215289220253254,
run_1647864733,borehole,MOGP,50,4,4,5,3112798815,275506277,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.2581577090313658,0.01409750001039356,144.86186799330477,0.946,266.0618254356374,31.180650470112816,
run_1647864733,borehole,LCGP,50,4,4,5,3112798815,2298396714,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.105008708895184,0.14394583401735872,137.80380545589844,0.948,434.3408089450511,35.58365323749603,
run_1647864733,borehole,OILMM,50,4,4,5,3112798815,2110874825,ok,,6.070383500074968,0.037951708072796464,100.66105741374237,0.836,159.1548679959181,34.874635507723866,
run_1647864733,borehole,MOOGP,100,4,4,1,684057654,2202405548,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.412645332980901,0.012297124951146543,86.94678798972869,0.963,162.25670798423567,26.719632682714455,
run_1647864733,borehole,MOGP,100,4,4,1,684057654,2526912889,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.3999851659173146,0.014543458935804665,86.63006925525201,0.964,162.87547215044742,26.716381943680556,
run_1647864733,borehole,LCGP,100,4,4,1,684057654,3164949022,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.634791083983146,0.14930633397307247,49.31056875039591,0.956,166.39305527221015,28.406210140212927,
run_1647864733,borehole,OILMM,100,4,4,1,684057654,3965436715,ok,,5.0806427909992635,0.038772583939135075,37.644882476378505,0.952,99.00630744684376,25.642298306714324,
run_1647864733,borehole,MOOGP,100,4,4,2,1352904096,1918976719,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.5225311670219526,0.01818554091732949,67.62903170792531,0.957,201.84178021954577,30.891471609146414,
run_1647864733,borehole,MOGP,100,4,4,2,1352904096,3967725418,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2270669999998063,0.018202500068582594,66.27808278285512,0.966,201.56969373519274,30.8392014637571,
run_1647864733,borehole,LCGP,100,4,4,2,1352904096,1295597315,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.459951333003119,0.14479412499349564,50.05170256766686,0.971,205.97688585236733,31.686057732670836,
run_1647864733,borehole,OILMM,100,4,4,2,1352904096,3605068747,ok,,5.2976825420046225,0.03818016604054719,40.19369775826621,0.921,111.96358409996354,29.33495257630374,
run_1647864733,borehole,MOOGP,100,4,4,3,107779220,3839519862,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4562861250014976,0.01819175004493445,177.84115469855237,0.948,309.02769342626226,27.808303974223104,
run_1647864733,borehole,MOGP,100,4,4,3,107779220,478476804,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.39141008304432034,0.0227476250147447,178.0195935449337,0.951,309.3072574917625,27.822824018394492,
run_1647864733,borehole,LCGP,100,4,4,3,107779220,1356840725,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.426817624946125,0.14736933400854468,105.0139468232958,0.967,283.9577740121258,29.944381011941875,
run_1647864733,borehole,OILMM,100,4,4,3,107779220,3549405651,ok,,5.39167904201895,0.03853883303236216,79.28515721972806,0.951,177.41618900293076,26.851637459040397,
run_1647864733,borehole,MOOGP,100,4,4,4,725700532,1759130549,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3350441249785945,0.01580012496560812,106.58491339725734,0.94,175.89416000520677,26.03321105932767,
run_1647864733,borehole,MOGP,100,4,4,4,725700532,3335060454,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.5984911250416189,0.015864792047068477,107.46087816551429,0.942,176.77673599844223,25.9849041237619,
run_1647864733,borehole,LCGP,100,4,4,4,725700532,3786355019,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.303162333089858,0.14907312497962266,61.666651491679566,0.95,163.72922627220603,27.62981943797045,
run_1647864733,borehole,OILMM,100,4,4,4,725700532,2375869894,ok,,4.96056904096622,0.03887508390471339,44.2219059734795,0.914,90.82810038533103,24.897462155772335,
run_1647864733,borehole,MOOGP,100,4,4,5,1391228884,119542370,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.3514318340457976,0.018780791899189353,119.69204302881924,0.972,229.20700415855575,27.182621250814528,
run_1647864733,borehole,MOGP,100,4,4,5,1391228884,1512284588,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.7179629589663818,0.015344375045970082,120.94672196699196,0.975,229.31138722957851,27.10618993995387,
run_1647864733,borehole,LCGP,100,4,4,5,1391228884,2398749815,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.353004084085114,0.14502283302135766,56.25899909721779,0.966,228.94855477452526,29.439846510734235,
run_1647864733,borehole,OILMM,100,4,4,5,1391228884,1701740742,ok,,5.844603750039823,0.03749487502500415,45.746965762183805,0.947,126.42447992873308,26.566732857202975,
run_1647864733,borehole,MOOGP,250,4,4,1,1337539577,2009489308,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.024619667092338,0.04888158407993615,69.28394061545274,0.963,221.7146026648471,27.828595355807828,
run_1647864733,borehole,MOGP,250,4,4,1,1337539577,4226123447,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.278972374973819,0.0369580410188064,68.35527493282086,0.967,220.63323688441494,27.766122600013,
run_1647864733,borehole,LCGP,250,4,4,1,1337539577,2598441449,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.381138166994788,0.2032389589585364,30.074761106196068,0.988,138.60491340167408,25.484783521755748,
run_1647864733,borehole,OILMM,250,4,4,1,1337539577,683623825,ok,,7.155978749971837,0.061602958012372255,35.53089431468491,0.94,105.53937639711498,25.613704580214012,
run_1647864733,borehole,MOOGP,250,4,4,2,3556085449,1839561555,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,124.83921720890794,0.03976737498305738,115.38654117410783,0.958,260.4579975172076,29.783897561385803,
run_1647864733,borehole,MOGP,250,4,4,2,3556085449,2103202495,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.38226083398331,0.03504962497390807,114.07321181472722,0.96,260.01704919990203,29.752932801484405,
run_1647864733,borehole,LCGP,250,4,4,2,3556085449,1527571942,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.579578083008528,0.22299475001636893,49.56883391175081,0.97,152.69950104882042,27.6407083444166,
run_1647864733,borehole,OILMM,250,4,4,2,3556085449,3920920090,ok,,7.963297458016314,0.05103620805311948,49.954045166300624,0.944,124.31440480003307,27.1490180675348,
run_1647864733,borehole,MOOGP,250,4,4,3,2414015909,1301472784,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.373855000012554,0.04168795794248581,157.88758288877494,0.965,374.9994556541239,27.15551354442187,
run_1647864733,borehole,MOGP,250,4,4,3,2414015909,4260009983,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.208784708054736,0.03782687499187887,158.59412481765966,0.968,374.8388413534368,27.123988962842972,
run_1647864733,borehole,LCGP,250,4,4,3,2414015909,1678338568,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.03938787500374,0.20707633392885327,61.4931378204322,0.985,221.70370233745174,25.441731801875214,
run_1647864733,borehole,OILMM,250,4,4,3,2414015909,1551231817,ok,,5.668697291053832,0.05250733299180865,65.16810518147464,0.961,176.91880865752825,25.488779945875486,
run_1647864733,borehole,MOOGP,250,4,4,4,3048966823,2882071083,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.575324916979298,0.043231041985563934,147.06194840406076,0.959,299.86227753837954,30.7883679176678,
run_1647864733,borehole,MOGP,250,4,4,4,3048966823,2888266262,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.799431624938734,0.034361082944087684,147.67860558311435,0.96,299.6696171639821,30.75864293429863,
run_1647864733,borehole,LCGP,250,4,4,4,3048966823,3131904497,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.78135658300016,0.25032112502958626,48.10995533472633,0.983,200.2706041240899,28.85946287016382,
run_1647864733,borehole,OILMM,250,4,4,4,3048966823,3519211342,ok,,5.601018749992363,0.0837162499083206,47.82057406125249,0.958,138.79174193008015,27.797353006447437,
run_1647864733,borehole,MOOGP,250,4,4,5,2721461194,3448490424,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10.160361749934964,0.08237166702747345,86.79546611348643,0.958,171.6273253990137,26.13134354378113,
run_1647864733,borehole,MOGP,250,4,4,5,2721461194,929754615,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.270396334002726,0.04594479198567569,100.86258522342773,0.955,175.97686354208162,26.834397203513376,
run_1647864733,borehole,LCGP,250,4,4,5,2721461194,1719576536,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11.87659641704522,0.2092136669671163,35.13125022209543,0.973,105.26893667142387,24.79375961567856,
run_1647864733,borehole,OILMM,250,4,4,5,2721461194,513082148,ok,,6.443728999933228,0.046756832976825535,34.20095810800104,0.935,81.42061056578028,24.341108720668682,
run_1647864733,borehole,MOOGP,500,4,4,1,3547820787,486921318,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18.14449566602707,0.08160870790015906,174.39367665221909,0.964,321.4789034731148,29.604017303923502,
run_1647864733,borehole,MOGP,500,4,4,1,3547820787,2054117634,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19.586172292008996,0.07329670805484056,175.3181741289062,0.964,321.4673754946518,29.562916011442983,
run_1647864733,borehole,LCGP,500,4,4,1,3547820787,1979632695,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59.64097970793955,0.4101103339344263,45.045699298940484,0.974,146.8492125155652,26.78032831493803,
run_1647864733,borehole,OILMM,500,4,4,1,3547820787,3001620459,ok,,5.762362333014607,0.056780749931931496,49.673168606055164,0.95,138.52431609223066,27.131117986326313,
run_1647864733,borehole,MOOGP,500,4,4,2,412468466,2379439062,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36.002929457928985,0.08913666696753353,125.24991439578446,0.963,231.81812691941843,25.34864838442865,
run_1647864733,borehole,MOGP,500,4,4,2,412468466,3942780843,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12.612835749983788,0.11797258292790502,144.58155093727294,0.963,238.2124138071993,25.89752149288176,
run_1647864733,borehole,LCGP,500,4,4,2,412468466,2147422894,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61.78379387501627,0.4256135419709608,39.180926243702224,0.978,113.09023656677367,22.941008688117062,
run_1647864733,borehole,OILMM,500,4,4,2,412468466,437455504,ok,,4.543362957891077,0.05846716708038002,39.867590796479625,0.951,104.53228446058608,23.591444268266553,
run_1647864733,borehole,MOOGP,500,4,4,3,3198410951,3037530453,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.325969957979396,0.08149166707880795,161.36002870548418,0.964,312.98442702324536,28.605929448618955,
run_1647864733,borehole,MOGP,500,4,4,3,3198410951,2079219819,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13.739628750015981,0.07711066596675664,161.9012641253868,0.964,312.9301500962081,28.578004595984346,
run_1647864733,borehole,LCGP,500,4,4,3,3198410951,2002397661,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70.89605437510181,0.5988515421049669,47.47187417896252,0.984,151.03951134009836,25.126674216781936,
run_1647864733,borehole,OILMM,500,4,4,3,3198410951,1164318290,ok,,7.798491499968804,0.06377141701523215,50.02278964559538,0.941,129.2072935316411,25.587673328198203,
run_1647864733,borehole,MOOGP,500,4,4,4,235120119,1265869911,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32.01852412498556,0.16855950001627207,113.00345758296217,0.975,220.39404648819618,27.330533625385588,
run_1647864733,borehole,MOGP,500,4,4,4,235120119,3430941654,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.499970917007886,0.07758466608356684,111.79786513316989,0.975,220.3610821017509,27.279963810035124,
run_1647864733,borehole,LCGP,500,4,4,4,235120119,552159883,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16.210384749923833,0.4159211670048535,30.80010107257785,0.976,105.16161707125947,24.317220028562573,
run_1647864733,borehole,OILMM,500,4,4,4,235120119,3956564495,ok,,4.587849625037052,0.05768016702495515,35.256941450577266,0.946,98.24141057784381,25.166229626091173,
run_1647864733,borehole,MOOGP,500,4,4,5,781616254,1030165764,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31.560928791062906,0.0957495829788968,82.74908089510932,0.965,165.56584211104823,25.605945330214155,
run_1647864733,borehole,MOGP,500,4,4,5,781616254,2843766138,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25.88375345908571,0.07706991699524224,81.15875251844139,0.967,164.1145355370217,25.54800329938912,
run_1647864733,borehole,LCGP,500,4,4,5,781616254,4011660306,ok,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33.870593000086956,0.4390279579674825,26.44746562275588,0.966,83.83308120223066,22.85528245402451,
run_1647864733,borehole,OILMM,500,4,4,5,781616254,1175453690,ok,,4.2988684580195695,0.06032275001052767,28.75049067726894,0.943,77.52785398769805,23.27914889722009,
