1.050000000000000000e+01,-6.650000000000000355e-01,8.890000000000000124e-01,1.144099999999999895e+00,9.136999999999999567e-01,1.449900000000000078e-01,2.012299999999999922e-01,5.730999999999999983e-02,-7.850000000000000311e-01,-1.570000000000000007e-01,1.571200000000000097e-01,1.644599999999999951e-01,5.537500000000000061e-02,-7.760000000000000231e-01,3.706999999999999740e-01
1.085999999999999943e+01,6.201999999999999735e-01,7.389999999999999902e-01,7.769000000000000350e-01,1.675300000000000011e+00,1.592699999999999949e-01,1.849099999999999910e-01,7.288999999999999646e-02,-1.133000000000000007e+00,2.389999999999999902e-01,2.368000000000000105e-01,2.785799999999999943e-01,6.637500000000000344e-02,-4.912000000000000255e-01,7.248999999999999888e-01
1.153999999999999915e+01,6.118000000000000105e-01,6.630000000000000338e-01,2.363000000000000100e-01,7.539000000000000146e-01,1.603499999999999925e-01,2.495100000000000096e-01,9.378999999999999837e-02,-1.060999999999999943e+00,5.929999999999999716e-01,1.935999999999999874e-02,1.792199999999999904e-01,5.362499999999999906e-02,5.135999999999999455e-01,5.499000000000000554e-01
1.166000000000000014e+01,4.633999999999999786e-01,1.092999999999999972e+00,9.910999999999999810e-01,5.261000000000000121e-01,1.597500000000000031e-01,2.722899999999999765e-01,1.329299999999999926e-01,-6.229999999999999982e-01,-6.490000000000000213e-01,6.687999999999999501e-02,1.914599999999999913e-01,1.463750000000000051e-01,-5.392000000000000126e-01,5.107000000000000428e-01
1.209999999999999964e+01,5.557999999999999607e-01,9.929999999999999938e-01,1.327700000000000102e+00,6.654999999999999805e-01,1.410899999999999932e-01,2.954100000000000059e-01,1.359700000000000075e-01,-6.049999999999999822e-01,1.870999999999999996e+00,2.108800000000000119e-01,2.119800000000000018e-01,8.287500000000000422e-02,-2.767999999999999905e-01,7.921000000000000263e-01
1.274000000000000021e+01,-1.721999999999999920e-01,5.510000000000000453e-01,9.061000000000000165e-01,1.416900000000000048e+00,1.555499999999999938e-01,1.726699999999999902e-01,5.958999999999999714e-02,-1.451000000000000068e+00,5.390000000000000346e-01,1.311999999999999972e-02,2.508600000000000274e-01,1.423750000000000016e-01,-5.487999999999999545e-01,4.771000000000000241e-01
1.282000000000000028e+01,-7.699999999999999900e-02,1.268999999999999906e+00,3.417000000000000037e-01,1.753500000000000059e+00,1.366499999999999937e-01,2.131299999999999861e-01,7.668999999999999428e-02,-1.792999999999999927e+00,-5.590000000000000524e-01,1.484800000000000009e-01,1.453800000000000092e-01,9.212499999999999856e-02,8.000000000000000167e-03,8.957000000000000517e-01
1.341999999999999993e+01,-3.738000000000000211e-01,6.430000000000000160e-01,1.751000000000000056e-01,5.736999999999999877e-01,1.443300000000000138e-01,1.328900000000000081e-01,8.960999999999999521e-02,4.989999999999999991e-01,1.151000000000000023e+00,2.027200000000000113e-01,2.591399999999999815e-01,9.887500000000000455e-02,-4.527999999999999803e-01,7.654999999999999583e-01
1.417999999999999972e+01,-8.540000000000000369e-02,6.889999999999999458e-01,1.229100000000000081e+00,3.356999999999999984e-01,1.378500000000000003e-01,2.192500000000000004e-01,3.944999999999999896e-02,-1.612999999999999989e+00,1.130000000000000032e-01,9.279999999999999361e-02,2.472600000000000076e-01,1.143750000000000044e-01,2.384000000000000008e-01,9.363000000000000211e-01
1.446000000000000085e+01,1.721999999999999920e-01,1.247000000000000108e+00,1.699999999999999905e-03,8.457000000000000073e-01,1.496699999999999975e-01,1.923900000000000055e-01,1.906899999999999984e-01,-1.973000000000000087e+00,4.309999999999999942e-01,6.976000000000000256e-02,2.731799999999999784e-01,5.137499999999999706e-02,-3.024000000000000021e-01,6.703000000000000069e-01
1.506000000000000050e+01,-3.780000000000009741e-02,9.050000000000000266e-01,1.263099999999999890e+00,1.767099999999999893e+00,1.458299999999999874e-01,1.798099999999999976e-01,7.061000000000000609e-02,7.750000000000000222e-01,-9.729999999999999760e-01,1.964799999999999880e-01,2.414999999999999925e-01,1.486250000000000071e-01,-2.031999999999999917e-01,3.902999999999999803e-01
