5.877183072403445294e+02,4.883684260997961815e+02,4.099263222648095848e+02,2.715447793526956843e+02,1.900173654191351886e+02,1.132148144097861433e+02,6.590721234666835926e+01,3.368689259373668676e+01,6.532391876072830428e+02,5.902656147121412005e+02,5.307686792536117082e+02,5.003302290273898620e+02,4.864963556326891876e+02,4.589982363517573276e+02,4.063720680690282165e+02,3.778415365720600789e+02,3.240420038831888405e+02,3.023217193078590981e+02,2.748050537888933036e+02,2.520218987821962742e+02,2.329330280501138475e+02,2.137977756984794837e+02,1.965539600143268899e+02,1.610108080130958115e+02,1.289883857598316297e+02,1.101381946215704062e+02,8.164314822703647678e+01,5.635997338244337840e+01,4.032363798332114158e+01,3.084956215362962695e+01,5.581161820343818363e+02,4.630492625007842662e+02,3.893274806359664808e+02,2.569166815968785045e+02,1.792421966405505316e+02,1.067866482769421026e+02,6.211621473198358956e+01,3.155598183701523851e+01,9.913672719764315389e+01,8.330238432278876815e+01,6.990042453802988121e+01,4.675235772767145193e+01,3.290222639077870781e+01,1.972962596086546228e+01,1.153417554947390222e+01,5.936092866281549973e+00,3.378705043980661316e+01,2.925607430654952879e+01,2.478669453495443520e+01,1.686357323526362251e+01,1.220764021052388770e+01,7.586184448259006174e+00,4.646496004126491997e+00,2.519648509937246761e+00,4.204867648039382066e-01,4.211200801098582969e-01,4.195584733757298790e-01,4.235622993431957806e-01,4.230349669751237163e-01,4.223840225245424906e-01,4.174312642179947019e-01,4.215135349647401997e-01,6.419746190637001249e-01,6.373797325431848071e-01,6.299938951800490017e-01,6.332604354890813969e-01,6.267820936253928332e-01,6.179550162451901141e-01,6.047740370605216853e-01,6.064775744344887976e-01,9.806189119078771999e-01,9.613213981210140258e-01,9.542972817378380102e-01,9.364127851519226109e-01,9.184869571953111489e-01,8.861735761103508580e-01,8.512324493606069353e-01,8.327716952187614874e-01,2.516985274119320007e-02,3.324706887238410014e-02,3.927646506407349997e-02,5.962167685893510205e-02,5.877675716442969794e-02,5.639302457156949999e-02,4.405485148896549907e-02,2.838772209827329987e-02,9.043204510485699718e-03,9.287303188523400241e-03,9.929627621805400470e-03,1.206725622193459933e-02,1.066907826951180027e-02,1.009401026108180076e-02,-1.980367777957999908e-03,2.404073748194100052e-03,3.078021751644400162e-03,4.521914338586200018e-03,-3.273251437862500189e-03,-2.880312645551200059e-03
9.472928924584188053e+02,7.829142149501062704e+02,5.687846799660223951e+02,3.847635977946578123e+02,2.417744782334883951e+02,1.399515735335891691e+02,8.331092277452452777e+01,5.435387264908555238e+01,1.196857326640838210e+03,1.078048448257936570e+03,1.005576426854639976e+03,8.778192569066388842e+02,7.933023534285850928e+02,7.069350681424069762e+02,6.620346104284446938e+02,5.750892916809568760e+02,5.251768809847762896e+02,4.782943781706875370e+02,4.401477388925269452e+02,3.950532082012580872e+02,3.321171121528150252e+02,2.937408985502029282e+02,2.681231556436751475e+02,2.377971297732792664e+02,1.881281970661135006e+02,1.243626762733679669e+02,9.561494857186917784e+01,8.124736194719952209e+01,6.257304112757743297e+01,4.889960308010997636e+01,8.779927428419532589e+02,7.233935833482138378e+02,5.259496041217082620e+02,3.553850875765757564e+02,2.240359963475723930e+02,1.303482055375194477e+02,7.818926686987126118e+01,5.126502583451181039e+01,1.567387464874306886e+02,1.296446226149052166e+02,9.434340852899576646e+01,6.452443729625430535e+01,4.065654113807654113e+01,2.405098654285981041e+01,1.450175329880245911e+01,9.644852096584410006e+00,4.408659147869673944e+01,3.725251214244692477e+01,2.739742848420945620e+01,1.912164387096967033e+01,1.258024130092406345e+01,7.893173985674408755e+00,5.202034848810213497e+00,3.765938207126574788e+00,5.030350536465840738e-01,5.051807180162879440e-01,5.016401219319620575e-01,4.979691489368368029e-01,4.835720332529960808e-01,4.554246694920375815e-01,4.270098013397636838e-01,4.055925392002531771e-01,7.866057451954636681e-01,7.885163911352828237e-01,7.804264885711666988e-01,7.657265694635814191e-01,7.386384074131566724e-01,6.848887843731007452e-01,6.265700735169180691e-01,5.849121795821379255e-01,1.252650989588611097e+00,1.240241143909966093e+00,1.211832295813867422e+00,1.188614147359745132e+00,1.137954979214305107e+00,1.051991564726254325e+00,9.610682697583253775e-01,8.713919527234461615e-01,1.796232383718939993e-02,2.595972499667070083e-02,6.026281152966139754e-02,6.910062057107330125e-02,8.219783617547529730e-02,8.058524371936989783e-02,7.972361823705320649e-02,5.606071281648469795e-02,1.286895583973080015e-02,1.611312451277970015e-02,1.274649103845459930e-02,1.349467917251839962e-02,1.537039073646030013e-02,1.404954211926089970e-02,3.251352847140399818e-03,6.585853336556900424e-03,7.000493313370900403e-03,7.408828607417299733e-03,8.184784559682800609e-03,7.237014989195099911e-03
6.359348688606384030e+02,4.771828449554446934e+02,3.910575121294546648e+02,2.821022047342549968e+02,1.910553342546623981e+02,1.184458379281768430e+02,7.025055909336307991e+01,4.367227375648143806e+01,7.158940123247382417e+02,5.996661050605150649e+02,5.109741259943349974e+02,4.750914119280485011e+02,4.585643166843698282e+02,4.190324031785665966e+02,3.877115048971663214e+02,3.573760882668291856e+02,3.316585095384659212e+02,3.106989555502474332e+02,2.715626191929471247e+02,2.539671234181032844e+02,2.321974771104825663e+02,2.057715327680013218e+02,1.850812121088607114e+02,1.599294280049498411e+02,1.314293199210235628e+02,1.060593822997162050e+02,7.812496303044005685e+01,6.087353846558664827e+01,4.847013226653879769e+01,3.604248591423642267e+01,6.057008354544053645e+02,4.539394834049796827e+02,3.716202492322015019e+02,2.680015466067144416e+02,1.815424475817074779e+02,1.127643423819757942e+02,6.703904685021686305e+01,4.184048889057550724e+01,1.076213205321737263e+02,8.225942902655653199e+01,6.742961152356296850e+01,4.888585015648644116e+01,3.348439335778898851e+01,2.086786224042448623e+01,1.262790101777696172e+01,7.884379385159438591e+00,3.475070884271695348e+01,2.675640160475071028e+01,2.211204231475768012e+01,1.620475448731572854e+01,1.131270387096641983e+01,7.214364083820287377e+00,4.395079945287529988e+00,2.831380683864618497e+00,4.186217312219779885e-01,4.177346966514278725e-01,4.202362103650992831e-01,4.182962359687752985e-01,4.153300889937109885e-01,4.078830174264279074e-01,4.002387657679256083e-01,3.923870060960575890e-01,6.309914176593939272e-01,6.267963688726808646e-01,6.269392742092617654e-01,6.215171842944988700e-01,6.069702213824801351e-01,5.916537356561877292e-01,5.731501864984887007e-01,5.529097704223302490e-01,9.666272288109239996e-01,9.527842257442543650e-01,9.436795113377012267e-01,9.246142054783743625e-01,8.990162533979553228e-01,8.515655507875431462e-01,8.123745244763558304e-01,7.689988073960019044e-01,3.064660475565119876e-02,3.747032304664320301e-02,5.614704438414819948e-02,6.691185668071210346e-02,7.034060433451110039e-02,7.519173877628310132e-02,7.251731396582369871e-02,5.542789316739619998e-02,1.130751528951680004e-02,1.530954568532020069e-02,1.297141732919840015e-02,1.774218654187329977e-02,1.557683719238060066e-02,1.006853635119779947e-02,1.135427978487299917e-03,5.802721346664900179e-03,5.317213175706000418e-03,5.474219312072399826e-03,5.977952702131099708e-03,5.470976777247200419e-03
7.673088455213230645e+02,6.080865722520679810e+02,4.560224060959153576e+02,2.980819371630476553e+02,1.979501900201642002e+02,1.102991620154067220e+02,5.878999250822990774e+01,3.000539863596985768e+01,1.061963354361989104e+03,9.140883480215668442e+02,8.097438894132382075e+02,7.614169184430778614e+02,6.780717858505083768e+02,6.340827570946912601e+02,5.479237551407750288e+02,4.816766023045516931e+02,4.336182886821194984e+02,3.997630127134809754e+02,3.567696015993239484e+02,3.277965237533745722e+02,2.885845197965500120e+02,2.590044319550878527e+02,2.322640601335790507e+02,1.998825088565706096e+02,1.566239519554813739e+02,1.075639911124932837e+02,7.773378348983241892e+01,5.578661029982246333e+01,3.906782447421095128e+01,2.457351211674376756e+01,7.017121492226469854e+02,5.554854501404666962e+02,4.160339740826316870e+02,2.723358290775220780e+02,1.815690630450298499e+02,1.014731654912129670e+02,5.444072100321731256e+01,2.809616460867148291e+01,1.271186216220894067e+02,9.907951573371283871e+01,7.554488365609242351e+01,5.013425358655012332e+01,3.343535316577941074e+01,1.894181762642995892e+01,1.024502428187225611e+01,5.341777798172964609e+00,3.670572460522985381e+01,2.963999250433311516e+01,2.262945611312532890e+01,1.530020194332842465e+01,1.047644909615548592e+01,6.238677835382263837e+00,3.623424509266869986e+00,2.088122434114104031e+00,5.400441887819863451e-01,5.425708197599703464e-01,5.409260508005512280e-01,5.327005374203002130e-01,5.142516810924240289e-01,4.935606639947976992e-01,4.641316161795573936e-01,4.249201059735044916e-01,8.411199825613220327e-01,8.468076737852989755e-01,8.358267003664299200e-01,8.198131269208891458e-01,7.866472210169977997e-01,7.450108026641429904e-01,6.854708114093306381e-01,6.118250588239486643e-01,1.309498290871565551e+00,1.303092646975157365e+00,1.280482988065947625e+00,1.241392963002009520e+00,1.186032884305599611e+00,1.113735661892767403e+00,1.007936680289468923e+00,8.678961531072569846e-01,3.048105872597969834e-02,6.112919869455579747e-02,7.734015620716569450e-02,8.781613107275529351e-02,8.947095664564430617e-02,8.141136027169469658e-02,6.965364178054520017e-02,4.771577519277239721e-02,1.554197875895139969e-02,1.885198386869479936e-02,1.790192337720589860e-02,1.591689579096130028e-02,1.700501915757569871e-02,1.084940196466429967e-02,5.237085537104600209e-03,8.047081799228899407e-03,1.004571042616790068e-02,9.777948075456599150e-03,6.547210114319799643e-03,6.010254160365499990e-03
1.091101616541353678e+03,8.755244522621584338e+02,6.298760673147241960e+02,3.953296859386119877e+02,2.645412017170937133e+02,1.760600304711904869e+02,9.562153897413543291e+01,4.892193062564619765e+01,1.274519828657943663e+03,1.182880954331349585e+03,1.078155965650060580e+03,8.580387978904894908e+02,7.810443518328144137e+02,7.519715417526882675e+02,6.406298532618510535e+02,5.389365208767133026e+02,4.907645698164037071e+02,4.340623254104135071e+02,3.796698612639701196e+02,3.467948219608350655e+02,3.191305980020213724e+02,2.758115370382383844e+02,2.443688672034541867e+02,2.324022485033814007e+02,2.002387838754654297e+02,1.470874335641357220e+02,1.015896921989567829e+02,8.060544654020314681e+01,5.845089600101033511e+01,3.290942590732995399e+01,1.020570517961570431e+03,8.225769650583742987e+02,5.948715775093966158e+02,3.752936799254424614e+02,2.521827772061143946e+02,1.690753726204720238e+02,9.234164450415751446e+01,4.730986625483651409e+01,1.813801796157059130e+02,1.459748897314302098e+02,1.063459296387169246e+02,6.796764238640955114e+01,4.599870890549556179e+01,3.087091650520164876e+01,1.706041594439999542e+01,8.870738999580021655e+00,6.157639097744360868e+01,5.053404264817309155e+01,3.713874871368768993e+01,2.362238536471451056e+01,1.640118819842323816e+01,1.113974110976799992e+01,6.333677960102352067e+00,3.348208649329182940e+00,4.510372839383339771e-01,4.407287527468518040e-01,4.279739500161586219e-01,4.144637139675277915e-01,4.040252301074330754e-01,3.918372340565045020e-01,3.799326343456815858e-01,3.738192663431835205e-01,7.057938753434148671e-01,6.853979597282704450e-01,6.547137488947671891e-01,6.238755417540777781e-01,5.975453153501667503e-01,5.701035109764489572e-01,5.431025621064097253e-01,5.211597038574831142e-01,1.106063293928837954e+00,1.060761165441309828e+00,1.010088001138625957e+00,9.415381892253578133e-01,8.824035338347663293e-01,8.282728714606866216e-01,7.616408382455766013e-01,7.077489524654919650e-01,3.201433804245539666e-02,2.815598366453059970e-02,3.599966142244519912e-02,4.248029023178390151e-02,3.991515563597219929e-02,3.808146409040900210e-02,4.062513232523060069e-02,3.406194207018949788e-02,1.861311654482419864e-02,1.931694644637620140e-02,1.761509050531799916e-02,2.002327717216139877e-02,1.481050931119579951e-02,1.174402715485539997e-02,7.458014024309500382e-03,6.894857098280199846e-03,7.446957154858599610e-03,5.461285889187500291e-03,4.357117528526699597e-03,4.618731266996699975e-03
9.013561119894595777e+02,7.388580700959732894e+02,5.097777447875758412e+02,3.564307158019540225e+02,2.531092745125422994e+02,1.557692437862352506e+02,9.533477146353045839e+01,5.753024693815443413e+01,1.153787983976300438e+03,1.045355979171787567e+03,9.399441897844255891e+02,8.712612323327430204e+02,7.152715888287158350e+02,6.558104773478873994e+02,6.003728637051226542e+02,5.289327774859406190e+02,4.856604486695575815e+02,4.563716922383975998e+02,4.173849250916379106e+02,3.921072127894202026e+02,3.687755144143026200e+02,3.360387209421730859e+02,2.873492820479041256e+02,2.433309728212443872e+02,2.069685248781736675e+02,1.636917413490633066e+02,1.226836837925035582e+02,9.934112456133050273e+01,7.343479859439648294e+01,5.627157951110868339e+01,8.311057595520421728e+02,6.804379895492797914e+02,4.687531216717119946e+02,3.270781333516397922e+02,2.325758196469283519e+02,1.438741781515273317e+02,8.817076627796289756e+01,5.331758603329485879e+01,1.493100447016751389e+02,1.228358439350374738e+02,8.562180433409511693e+01,6.043232074584432212e+01,4.303069946434462167e+01,2.670341120194657947e+01,1.658002522952882174e+01,1.011872513834710041e+01,4.739685497835497330e+01,3.954103154909606133e+01,2.774183221044074799e+01,1.992369790508697136e+01,1.454348517577927602e+01,9.168010707501640155e+00,5.880992861436167729e+00,3.676498299157352712e+00,5.013012319188829835e-01,5.047504753150691137e-01,5.032672332686435324e-01,5.030022670084434155e-01,4.991533214071633973e-01,4.861186039212824772e-01,4.764130907105191826e-01,4.588808480561089032e-01,7.797030027484771475e-01,7.863781206188936723e-01,7.790887841643696632e-01,7.725326722340111196e-01,7.624239971118005332e-01,7.330650937684752844e-01,7.112543869421641407e-01,6.713266551920391567e-01,1.208126983050003211e+00,1.214082701038318168e+00,1.179771962363997950e+00,1.162039426718844970e+00,1.137032616086809167e+00,1.072136230688819802e+00,1.032190202602963680e+00,9.624533739905399843e-01,2.109016068983660119e-02,5.037400742650949975e-02,6.164994517442599908e-02,7.537277508899560552e-02,8.762442363043529414e-02,8.128348447429240009e-02,7.131594792308060260e-02,5.561283083661899829e-02,1.691487593321349889e-02,1.681708935610989886e-02,1.245436023382110076e-02,1.432109624985329968e-02,1.436800087906099990e-02,1.240627832479830085e-02,4.449424631980900338e-03,3.035563867889399907e-03,6.409185955572400256e-03,5.888867413874700023e-03,8.159118366459900545e-03,5.805214772218399849e-03
7.652971311804415109e+02,6.302853417579152620e+02,4.858430393806951315e+02,3.342615128530783863e+02,2.189950312247566444e+02,1.481783933151185124e+02,9.485142568649045813e+01,4.469401756418628224e+01,9.461857212204936332e+02,8.747884569019021228e+02,7.848602146541350066e+02,7.242589220946856585e+02,6.535206996217342521e+02,6.186045746802168424e+02,5.729373077454995382e+02,5.244491147187529805e+02,4.843126167050421600e+02,4.301982844294336132e+02,3.765968202217345606e+02,3.523746256144026461e+02,3.367325100498380266e+02,2.788588341933410675e+02,2.417015743735118463e+02,2.259609265046786390e+02,1.979971105695160531e+02,1.676881618191528105e+02,1.387434546817176511e+02,9.627592631947375423e+01,6.461814304894868144e+01,4.351014321837413235e+01,7.090033758438241875e+02,5.829947169701213170e+02,4.472221547992854767e+02,3.064063892523877257e+02,2.003031331109185089e+02,1.355179531159471367e+02,8.661674171612727946e+01,4.079755600781628289e+01,1.280703468345192846e+02,1.049298012689924349e+02,8.148393801253624247e+01,5.657001663832316041e+01,3.735523027254505735e+01,2.531565270111387989e+01,1.620454640292366122e+01,7.667105470870514417e+00,4.207149498266740295e+01,3.577623238689415075e+01,2.752308277966841032e+01,1.955212412494171659e+01,1.313020106356538363e+01,9.248661735189443789e+00,6.142556945471222996e+00,3.164908372815556259e+00,4.823018854946720113e-01,4.873559414805679890e-01,4.962625602097708866e-01,5.010509310098881786e-01,5.046580810702716580e-01,5.013398107056095121e-01,5.032991986267895124e-01,4.858736727434475045e-01,7.545605627786311498e-01,7.574828741544046284e-01,7.674727518970426710e-01,7.673980841849710188e-01,7.694817205128592352e-01,7.598913091796346553e-01,7.582422749665613804e-01,7.223674783841786962e-01,1.157571595469353509e+00,1.154217887642884355e+00,1.160991325744123559e+00,1.155269161094865993e+00,1.139325918506915558e+00,1.114086431202639060e+00,1.102090711242901255e+00,1.027716915852499913e+00,2.513312512152680173e-02,3.145414743990670309e-02,5.873023673232769665e-02,8.114765169545069823e-02,7.742078763029870692e-02,8.944255999532370327e-02,7.628982384678660578e-02,6.078832985844429687e-02,1.105491801201700063e-02,1.051380731953109951e-02,1.501025901428469991e-02,1.371591984022530082e-02,1.286948233161049927e-02,7.527512034536300127e-03,-3.924434262033000415e-03,-3.043210632988600089e-03,5.199606297293600174e-03,5.767634743471099570e-03,5.695517605078100239e-03,6.240723318448299951e-03
8.708411223414266260e+02,7.153160175150520672e+02,5.546576632584759636e+02,3.736803981864637763e+02,2.382978317129601464e+02,1.460244225178033446e+02,8.844519871206236417e+01,4.508155063657135031e+01,1.054671573813450095e+03,9.612938447180675894e+02,8.591465278856791201e+02,7.906244124216766522e+02,7.280242469289717064e+02,6.658837920392157912e+02,6.178920182587783074e+02,5.488829857473397169e+02,5.000974564474257704e+02,4.453501538210528565e+02,3.943699488574889074e+02,3.521664976321064273e+02,3.279034498698641755e+02,2.904832654050893552e+02,2.353124721822698007e+02,2.020033410591308893e+02,1.794686611558958589e+02,1.358846584699396658e+02,1.082918526514201005e+02,7.592706471907919763e+01,5.383040798695363804e+01,3.589034212023292270e+01,8.137285247506116548e+02,6.692361964969896917e+02,5.173464200265755153e+02,3.496653672702946096e+02,2.236008596996749134e+02,1.372284079708547324e+02,8.391494410079567956e+01,4.308375015257016116e+01,1.438013721061547017e+02,1.192708423645320153e+02,9.312250446954816141e+01,6.365865726634913102e+01,4.110030426745294108e+01,2.550663246016151930e+01,1.563431408146910329e+01,8.099210337575494023e+00,4.138165593826462896e+01,3.414117825214376722e+01,2.745584392168861143e+01,1.893693158011973310e+01,1.224076320100523141e+01,7.813441557640392610e+00,4.873087193173797793e+00,2.555431553546626766e+00,4.821342872984091810e-01,4.807337631076615270e-01,4.795692286499195767e-01,4.703019138220670969e-01,4.589554158350434010e-01,4.495685582672550029e-01,4.299994557643938009e-01,4.113722561983023107e-01,7.465592536412877234e-01,7.409880860172600725e-01,7.352188554948562160e-01,7.096916892425024770e-01,6.825155663173027021e-01,6.587951454197457091e-01,6.235370463406477715e-01,5.824013151902952545e-01,1.139975348132013622e+00,1.131242266785609685e+00,1.107882759928358052e+00,1.067680393104268211e+00,1.015027123806926834e+00,9.600111350724104264e-01,8.833160698243152087e-01,7.980445804070526172e-01,2.285679276319170158e-02,4.417994552909820100e-02,5.454910460854520138e-02,7.290127047796479687e-02,6.597792077516440035e-02,7.513124882849120389e-02,5.881420751850110346e-02,4.832135405950339913e-02,1.272445780235979991e-02,1.262832335831230030e-02,1.158002687343680052e-02,1.307815926907150011e-02,1.435547523845790048e-02,1.014932944023090068e-02,-3.567741176060399907e-03,3.231276665919300111e-03,7.265780117182400397e-03,5.094447415460699909e-03,4.611825434126999926e-03,5.444749625532399780e-03
1.040745024682919393e+03,8.274639257409259017e+02,6.741494369374865983e+02,4.898146579153137736e+02,3.081619598966316858e+02,1.866587533889809549e+02,9.057556165298971962e+01,4.324744474635011215e+01,1.501298279501949310e+03,1.359916703905375698e+03,1.168083145023989800e+03,1.075721879284166789e+03,1.007419137005833591e+03,9.582253105480295972e+02,8.966477808638417173e+02,7.706643906689163259e+02,7.502211047725006665e+02,6.853566909612732161e+02,6.210660862789650309e+02,5.762710963324668683e+02,4.975948581804259447e+02,4.303663685087768158e+02,3.492632829787519881e+02,3.145006927116809265e+02,2.715231326867554458e+02,1.864473367771983874e+02,1.219065881288292985e+02,8.282790612182590451e+01,5.264617558678472875e+01,3.797333325081903865e+01,9.389418022328547977e+02,7.494404628704628522e+02,6.110334714892226202e+02,4.434196073477442042e+02,2.804230245160553068e+02,1.708488910735163415e+02,8.418057543988734892e+01,4.059271164602354531e+01,1.692158483329536125e+02,1.351918749583749388e+02,1.097242120010789534e+02,8.075191084659894614e+01,5.157188001909004527e+01,3.181391535924647229e+01,1.569478931095298435e+01,7.715436212595024656e+00,4.797897584871268606e+01,3.955794055944055998e+01,3.209713466353998257e+01,2.355633153805489854e+01,1.563901019803448733e+01,1.006133705854088944e+01,5.364866546347750287e+00,2.837914931648252370e+00,5.823346074876520895e-01,5.737326854524920083e-01,5.684922591324668151e-01,5.662484713341804365e-01,5.407972810258421248e-01,5.089592562049460867e-01,4.590534597628098124e-01,4.230894809672712809e-01,9.199785955471098120e-01,9.019950457343911543e-01,8.939200787172147944e-01,8.828910970463221819e-01,8.375564125142183070e-01,7.740605103283920707e-01,6.842467595587600204e-01,6.114252063829382910e-01,1.445072854391093120e+00,1.412660213215356730e+00,1.387695568959520065e+00,1.363500076231199509e+00,1.275179495197528157e+00,1.167560358515351115e+00,1.000037100794181288e+00,8.686957731526276927e-01,2.115847030696060144e-02,5.158044027673760329e-02,5.962276324885860262e-02,6.281913815191790540e-02,9.153594378969680256e-02,7.563043637408130293e-02,9.638858262042969416e-02,6.879368872718440164e-02,2.338251273690130153e-02,1.813116550901789845e-02,1.587845690291959933e-02,2.070770892032389870e-02,1.953322822291580010e-02,1.883414426745729994e-02,3.653249123798100149e-03,7.021694508162100272e-03,6.138026367140599591e-03,5.276126838941900231e-03,1.092577147921569916e-02,5.423278132581899579e-03
8.443210873958230422e+02,6.534817059044032703e+02,5.469133245306464914e+02,4.203213286007001557e+02,3.092915372701901902e+02,2.192026374089014666e+02,1.272832964918893595e+02,6.869073523336557230e+01,1.118091984660705066e+03,9.320895951362132337e+02,8.129524925682076173e+02,7.403574241059138785e+02,7.087033473500630407e+02,6.841378247976828106e+02,6.256309391984593731e+02,6.023748611184211086e+02,5.420893593765872538e+02,5.183316731226568663e+02,4.857424267989466671e+02,4.572838341515567890e+02,4.246119419440984757e+02,3.878749612332729839e+02,3.428968815499834477e+02,3.037255400784925996e+02,2.779522512541935271e+02,2.264200916945049187e+02,1.645876665393846565e+02,1.209114560097443558e+02,8.822958322555143695e+01,6.108724122067578577e+01,7.841509618657466945e+02,6.088059008381311514e+02,5.089165335630785876e+02,3.906969948385502107e+02,2.878212737513042043e+02,2.047085311547099593e+02,1.193618212459512335e+02,6.467167247544379904e+01,1.380299596764791090e+02,1.078684779384501269e+02,9.094638506971614333e+01,6.968708697209572733e+01,5.209416255089541892e+01,3.720497139689759791e+01,2.190885843950625045e+01,1.199029562315209674e+01,3.760023163754627973e+01,2.937923182860891913e+01,2.480519278386732296e+01,1.945139497330534439e+01,1.466809359113711686e+01,1.048455637366612336e+01,6.260805347801889020e+00,3.468599406809190100e+00,5.151202180603229319e-01,5.025660853590281363e-01,5.065036998207814722e-01,5.060320861735178033e-01,4.971912564610780905e-01,4.870145603611654161e-01,4.724879807875903004e-01,4.586542414512433941e-01,8.022790165305156984e-01,7.726145177390060237e-01,7.801815478946370064e-01,7.750180729498262755e-01,7.565187352387015007e-01,7.352416310347811290e-01,7.007346771401871122e-01,6.663687925624527386e-01,1.218722724746721386e+00,1.184061947277587290e+00,1.191033199118038954e+00,1.167819723263832765e+00,1.132868367504334728e+00,1.080958653525496027e+00,1.028233117853877943e+00,9.570924000931220199e-01,2.504462467171979928e-02,3.825808706103060036e-02,4.290568495490079681e-02,5.524791010488080273e-02,5.736648947704309914e-02,5.936450077231700262e-02,4.407938842420749959e-02,4.822089598161730106e-02,1.628084108249509832e-02,1.884671965864540000e-02,2.130962636289539941e-02,2.103499306984439945e-02,1.958510847231670002e-02,1.893173923582370036e-02,8.070753979024200206e-03,6.963859066988899865e-03,6.057659384264600134e-03,8.454055552500399848e-03,6.511250935331800403e-03,6.180116560606199738e-03
